tablescraper-selected-row,tablescraper-selected-row href,grey,linkified,linkified href
"RT @WhiteHouse: President Biden believes every single American deserves access to quality, affordable health care. Here’s a breakdown of ho…",https://twitter.com/POTUS/status/1374496454748774402,"Mar 23, 2021",,
"Today marks eleven years since the Affordable Care Act was signed into law. The landmark legislation has changed countless lives, but our work isn’t done. I’m committed to ensuring every American has the peace of mind that comes with quality, affordable health care.",https://twitter.com/POTUS/status/1374479845309128706,"Mar 23, 2021",https://t.co/mOlb6nWUTF,http://t.co/mOlb6nWUTF
The Affordable Care Act was signed into law eleven years ago today. Tune in as I deliver remarks on the anniversary and how we’re expanding Americans’ access to health care.,https://twitter.com/POTUS/status/1374470744864788482,"Mar 23, 2021",https://t.co/fAs34Zd7Zy,http://t.co/fAs34Zd7Zy
"We can ban assault weapons and high-capacity magazines.
 
We can close loopholes in our gun background check system.
 
This is not a partisan issue — it’s an American issue that will save lives. Congress needs to act.",https://twitter.com/POTUS/status/1374419422232805376,"Mar 23, 2021",,
"There is a great deal we do not know about the killer, his motivation, and other critical aspects about this shooting, but know this: as president, I will use all the resources at my disposal to keep the American people safe.",https://twitter.com/POTUS/status/1374413644352548874,"Mar 23, 2021",,
"Jill and I are devastated for the lives that have been shattered by gun violence in Colorado. Less than a week after the horrific murders in Georgia, another American city is scarred by a senseless attack. Our hearts go out to the victims, their families, and the survivors.",https://twitter.com/POTUS/status/1374413643081682956,"Mar 23, 2021",,
"Less than a week after the horrific murders of eight people in Georgia, another American city has been scarred by gun violence. Tune in as I deliver remarks.",https://twitter.com/POTUS/status/1374404566922326020,"Mar 23, 2021",https://t.co/yU7ReRfFko,http://t.co/yU7ReRfFko
"The faster America gets vaccinated, the sooner we can return to our lives with our loved ones. That’s why I’m proud to share we set another record this weekend with 6 million shots reported administered across the country.",https://twitter.com/POTUS/status/1374089124983025666,"Mar 22, 2021",,
"There are simply some core values and beliefs that should bring us together as Americans. One of them is standing together against racism — the ugly poison that has long haunted and plagued our nation.

It’s up to all of us to give hate no safe harbor in America.",https://twitter.com/POTUS/status/1374060809869987847,"Mar 22, 2021",,
"Under the American Rescue Plan, the typical family of four is getting a $5,600 check. That money helps folks keep a roof over their head and put food on the table. Help is here.",https://twitter.com/POTUS/status/1374005447456403458,"Mar 22, 2021",,
"Mask up, America.",https://twitter.com/POTUS/status/1373771407218335745,"Mar 21, 2021",https://t.co/6yaUHYmzWC,http://t.co/6yaUHYmzWC
They really know how to make an Irishman feel special at the White House.,https://twitter.com/POTUS/status/1373749122566590465,"Mar 21, 2021",https://t.co/NDSGJt5fI1,http://t.co/NDSGJt5fI1
Progress.,https://twitter.com/POTUS/status/1373733658603962372,"Mar 21, 2021",https://t.co/kFuqPoFcFZ,http://t.co/kFuqPoFcFZ
"The CDC represents the best of this nation. Brilliant minds. Deep faith in science. And a strong commitment to public service. On Friday, Vice President Harris and I stopped by to thank them for all the work they do.",https://twitter.com/POTUS/status/1373695911671468032,"Mar 21, 2021",https://t.co/mzVMqxz1YK,http://t.co/mzVMqxz1YK
"In two months, we’ve:

- Passed the American Rescue Plan
- Administered 100 million shots
- Rejoined the Paris Agreement
- Reversed the transgender military and Muslim bans
- Expanded access to health care and voting
- Acted to end private prisons

And we're just getting started.",https://twitter.com/POTUS/status/1373627957491695623,"Mar 21, 2021",,
Two months down.,https://twitter.com/POTUS/status/1373449382088019968,"Mar 21, 2021",https://t.co/jlWNtLYYqo,http://t.co/jlWNtLYYqo
"Like countless people across the country, Jocelyn and her family are struggling to make ends meet. I gave her a call to discuss how the American Rescue Plan will help.",https://twitter.com/POTUS/status/1373273236000100352,"Mar 20, 2021",https://t.co/AIJIIevlgS,http://t.co/AIJIIevlgS
"This afternoon, Vice President Harris and I sat down with Asian American leaders in Atlanta. It was a heart-wrenching meeting that made clear the urgent work that lies ahead. We must come together as one America, stand against hate, and root out racism wherever we find it.",https://twitter.com/POTUS/status/1373108285113524232,"Mar 20, 2021",https://t.co/Z2DOKdxklZ,http://t.co/Z2DOKdxklZ
"Silence is complicity — and we cannot be complicit.

We have to speak out. We have to act.",https://twitter.com/POTUS/status/1373061783355858956,"Mar 20, 2021",https://t.co/zJXEoKXOMm,http://t.co/zJXEoKXOMm
Too many Asian Americans have been waking up each morning this past year fearing for their safety and the safety of their loved ones.,https://twitter.com/POTUS/status/1373046355879460865,"Mar 19, 2021",https://t.co/LI3iLREoMr,http://t.co/LI3iLREoMr
"For all the good that laws can do, we have to change our hearts.

Hate can have no safe harbor in America.

It must stop — and it’s on all of us together to make it stop.",https://twitter.com/POTUS/status/1373041593687666690,"Mar 19, 2021",,
"Words have consequences. 

It’s called the coronavirus.

Full stop.",https://twitter.com/POTUS/status/1373037818277167112,"Mar 19, 2021",,
"I just finished meeting with Asian American leaders here in Atlanta. Tune in as I deliver remarks on our meeting, the ongoing attacks against the community, and more.",https://twitter.com/POTUS/status/1373028856945209345,"Mar 19, 2021",https://t.co/0m2stIOWZ4,http://t.co/0m2stIOWZ4
"During my first week, I signed a memorandum to condemn and combat racism against the AAPI community. Now, it’s time for Congress to take further action with the COVID-19 Hate Crimes Act — because everyone deserves to live their lives with safety, dignity, and respect.",https://twitter.com/POTUS/status/1373000339155259398,"Mar 19, 2021",,
"This afternoon, Vice President Harris and I are meeting with Asian American leaders in Atlanta, Georgia. We’re going to discuss the ongoing attacks against the community and how we move forward. It’s up to all of us to root out racism and give hate no safe harbor in America.",https://twitter.com/POTUS/status/1372990573175537665,"Mar 19, 2021",,
"Tomorrow, we’re going to hit a big milestone: 100 million shots in people’s arms.",https://twitter.com/POTUS/status/1372746046405808128,"Mar 19, 2021",https://t.co/Cj65chMhJJ,http://t.co/Cj65chMhJJ
"Before I took office, I set an ambitious goal of administering 100 million shots in my first 100 days as president.

I’m proud to say that we’ll reach that goal tomorrow, just 58 days in.",https://twitter.com/POTUS/status/1372704743345287170,"Mar 19, 2021",,
"History.

Congratulations, @SecDebHaaland. There’s no one better suited to steward our nation’s public lands.",https://twitter.com/POTUS/status/1372695815454666752,"Mar 18, 2021",https://t.co/cdVN7ksqFK,http://t.co/cdVN7ksqFK
"No one should lose their home in the middle of a pandemic. The American Rescue Plan provides over $40 billion in relief to help families pay their rent, stay in their homes, and keep a roof over their heads. Help is here.",https://twitter.com/POTUS/status/1372669141405077509,"Mar 18, 2021",,
"RT @WhiteHouse: Across the country, millions of Americans are struggling to keep a roof over their head. Here’s a breakdown of how the Amer…",https://twitter.com/POTUS/status/1372665834007592962,"Mar 18, 2021",,
"As the new EPA Administrator, @EPAMichaelRegan will play a crucial role in our whole-of-government initiative to combat the climate crisis. I look forward to working with him to ensure every American has clean air and water while also delivering environmental justice.",https://twitter.com/POTUS/status/1372657208060694528,"Mar 18, 2021",https://t.co/qEt0P0cSRv,http://t.co/qEt0P0cSRv
"In honor of the victims of the senseless shootings in Atlanta, I’ve ordered the flag of the United States to be flown at half-staff. To the loved ones of those we lost on Tuesday, know the nation mourns with you.",https://twitter.com/POTUS/status/1372636991683239946,"Mar 18, 2021",https://t.co/abZDiisNAf,http://t.co/abZDiisNAf
"Our Administration has been working around the clock to ramp up vaccinations – and this afternoon, I’ll be giving an update on our progress. Tune in.",https://twitter.com/POTUS/status/1372630575249461249,"Mar 18, 2021",https://t.co/Z10gZ7YSSe,http://t.co/Z10gZ7YSSe
"We can't keep waiting. I urge Congress to come together to find long term solutions to our entire immigration system so we can create a safe, orderly, and humane immigration system, tackle the root causes of migration and legalize the undocumented population in the United States.",https://twitter.com/POTUS/status/1372609390742802435,"Mar 18, 2021",,
Undocumented farm workers feed America and have been on the frontlines of this pandemic making sure we have food on our tables. The Farm Workforce Modernization Act provides a path to citizenship for these essential workers. I urge Congress to pass the bill.,https://twitter.com/POTUS/status/1372609389308313602,"Mar 18, 2021",,
It’s long past time Congress gives a path to citizenship for Dreamers and TPS recipients who strengthen our country and call our nation home. I strongly support the Dream and Promise Act and urge all members of the House to vote yes.,https://twitter.com/POTUS/status/1372609388180033536,"Mar 18, 2021",,
Had to wear my lucky tie for St. Patrick’s Day.,https://twitter.com/POTUS/status/1372362118452891651,"Mar 18, 2021",https://t.co/PqJqwglJQP,http://t.co/PqJqwglJQP
"Writing and passing the Violence Against Women Act is one of the accomplishments of which I’m most proud. While we have made significant progress, there is still much work to do. I’m grateful the House voted to strengthen and renew the law — and I urge the Senate to do the same.",https://twitter.com/POTUS/status/1372348274695344129,"Mar 18, 2021",,
"Jill and I are keeping everyone impacted by the shootings in Atlanta in our prayers. We don’t yet know the motive, but what we do know is that the Asian-American community is feeling enormous pain tonight. The recent attacks against the community are un-American. They must stop.",https://twitter.com/POTUS/status/1372342135912022019,"Mar 18, 2021",,
"To celebrate St. Patrick’s Day and to reaffirm our nation’s close partnership with Ireland, I hosted a bilateral meeting with Prime Minister Micheál Martin. We’re committed to working together to combat COVID-19, address global challenges, and increase our shared prosperity.",https://twitter.com/POTUS/status/1372280602167291907,"Mar 17, 2021",https://t.co/U2CZB3Hzhv,http://t.co/U2CZB3Hzhv
"As a descendant of the Blewitts from Mayo County and the Finnegans from County Louth, I’m wishing everyone a happy St. Patrick’s Day.",https://twitter.com/POTUS/status/1372265299140050955,"Mar 17, 2021",https://t.co/nbYHPO8nE7,http://t.co/nbYHPO8nE7
"Thank you Brayden, Jessica, and Michael for your beautiful reading of W. B. Yeats’ work.

When I was a kid and working to overcome my stutter, I would recite Yeats’ words in the mirror. I’m glad they’ve helped you as well, Brayden, and I’m incredibly proud of how far you’ve come.",https://twitter.com/POTUS/status/1372257677204656131,"Mar 17, 2021",https://t.co/QkD0JgCdJ1,http://t.co/QkD0JgCdJ1
"As we celebrate St. Patrick’s Day, I’m reminded of my trip to Ireland in 2016 as vice president. The partnership between our two nations is historic and strong — and I look forward to renewing our bond during this afternoon’s bilateral meeting with Prime Minister Micheál Martin.",https://twitter.com/POTUS/status/1372201090888953856,"Mar 17, 2021",https://t.co/XdILGVzv5L,http://t.co/XdILGVzv5L
"Across the country, Black- and Brown-owned small businesses have been devastated by the pandemic. Today, I stopped by Smith Flooring, a Black-owned union shop in Pennsylvania, to discuss how the American Rescue Plan will help them and countless other small business owners.",https://twitter.com/POTUS/status/1372014793536778241,"Mar 17, 2021",https://t.co/jkbQ2UUePi,http://t.co/jkbQ2UUePi
"The American Rescue Plan is investing over $60 billion to help small businesses keep their doors open. To every small business owner out there, know help is here.",https://twitter.com/POTUS/status/1371985707460354050,"Mar 17, 2021",https://t.co/NBKUdaRIoq,http://t.co/NBKUdaRIoq
"The last year has been tough for small businesses across the country, but with the American Rescue Plan, help is here. We’re investing over $60 billion to help small businesses keep their doors open and emerge from this pandemic stronger.",https://twitter.com/POTUS/status/1371937601255575555,"Mar 16, 2021",,
"With nearly 6 million doses administered over the weekend and over 2 million doses administered yesterday — we’re vaccinating the country at a record-breaking pace.

That’s progress — and there’s a lot more to come.",https://twitter.com/POTUS/status/1371908629121671177,"Mar 16, 2021",,
That’s the American Rescue Plan.,https://twitter.com/POTUS/status/1371849266419892234,"Mar 16, 2021",https://t.co/7pE89mi4C6,http://t.co/7pE89mi4C6
"RT @FLOTUS: With the American Rescue Plan, #HelpIsHere. We’re going to open schools—and we’re going to do it safely.",https://twitter.com/POTUS/status/1371639505975918595,"Mar 16, 2021",https://t.co/GuN0RlY4e5,http://t.co/GuN0RlY4e5
The American Rescue Plan will deliver direct payments to 85% of American households — and checks have already started going out to folks across the country. Let me know if you’ve received yours by sharing below.,https://twitter.com/POTUS/status/1371628532376408070,"Mar 16, 2021",,
Help is here — and sooner than many ever thought possible.,https://twitter.com/POTUS/status/1371617499565985798,"Mar 16, 2021",https://t.co/4ntwrpxAXn,http://t.co/4ntwrpxAXn
The American Rescue Plan is already doing what it was designed to do: Making a difference in people’s lives.,https://twitter.com/POTUS/status/1371596811429888005,"Mar 15, 2021",https://t.co/EVgY5QCnmA,http://t.co/EVgY5QCnmA
"In the next ten days, we will reach two giant goals:

- One hundred million shots in people’s arms.
- One hundred million checks in people’s pockets.

That’s real progress.",https://twitter.com/POTUS/status/1371565811119362053,"Mar 15, 2021",,
We’re working around the clock to ramp up vaccinations and get direct relief out to Americans. Tune in as I provide an update and discuss the implementation of the American Rescue Plan.,https://twitter.com/POTUS/status/1371522324738965505,"Mar 15, 2021",https://t.co/4x796pyMfB,http://t.co/4x796pyMfB
"If we all do our part, this country will be vaccinated soon, our economy will be on the mend, our kids will be back in school, and we will have proven once again that this country can do anything.

After a long, dark year there are better days ahead.",https://twitter.com/POTUS/status/1371498929838231552,"Mar 15, 2021",,
"Last week, I signed the American Rescue Plan into law and direct payments have begun going out to folks across the country. I know there are a lot of questions about how to receive yours, so we put together this guide:",https://twitter.com/POTUS/status/1371457404626472963,"Mar 15, 2021",https://t.co/p7m1hVmTCb,http://t.co/p7m1hVmTCb
"Last week was a big week for our Administration, we:

- Passed the American Rescue Plan
- Began sending out stimulus checks
- Announced every adult will be eligible for a vaccine by May 1
- Averaged more than 2 million vaccinations per day",https://twitter.com/POTUS/status/1371262109095448587,"Mar 15, 2021",,
The American Rescue Plan’s direct payments have begun going out. Help is here.,https://twitter.com/POTUS/status/1371170718717779969,"Mar 14, 2021",,
"Since taking office, I’ve been calling leaders from around the world with a simple message: America is back. We’re going to rebuild our international alliances and tackle the shared challenges we face.",https://twitter.com/POTUS/status/1371117668812652545,"Mar 14, 2021",https://t.co/NC5zWmA3Ed,http://t.co/NC5zWmA3Ed
"Breonna Taylor’s death was a tragedy, a blow to her family, her community, and America. As we continue to mourn her, we must press ahead to pass meaningful police reform in Congress. I remain committed to signing a landmark reform bill into law.",https://twitter.com/POTUS/status/1370839332152557580,"Mar 13, 2021",,
To everyone out there who’s hurting or struggling to get by: help is here.,https://twitter.com/POTUS/status/1370819489391124492,"Mar 13, 2021",https://t.co/fkME0yMmBK,http://t.co/fkME0yMmBK
"W.S. Jenks & Son is a historic hardware store in Washington, D.C. — and like countless other small businesses across the country, they’re hurting because of this pandemic. I stopped by this week to check in.",https://twitter.com/POTUS/status/1370751669085016069,"Mar 13, 2021",https://t.co/3Dh6SAQwZ9,http://t.co/3Dh6SAQwZ9
51 days down.,https://twitter.com/POTUS/status/1370556248773509121,"Mar 13, 2021",https://t.co/DGsWdxEkz1,http://t.co/DGsWdxEkz1
"The American Rescue Plan’s $1,400 checks will start going out as early as this weekend. Here’s how folks plan to use theirs:",https://twitter.com/POTUS/status/1370547738614636544,"Mar 13, 2021",https://t.co/z2TSMNX4XI,http://t.co/z2TSMNX4XI
Delivering for the American people.,https://twitter.com/POTUS/status/1370536339117125642,"Mar 13, 2021",https://t.co/bLhvrsTnkR,http://t.co/bLhvrsTnkR
"This morning, I met virtually with the Quad in the first multilateral summit I’ve hosted as president. The United States, Japan, India, and Australia are committed to working together to tackle the shared challenges we face and to secure a free and open Indo-Pacific region.",https://twitter.com/POTUS/status/1370497665155354624,"Mar 12, 2021",https://t.co/m0AYfsEx6z,http://t.co/m0AYfsEx6z
"This afternoon, I’m joining Vice President Harris and members of Congress to celebrate the passage of the American Rescue Plan. Tune in.",https://twitter.com/POTUS/status/1370458024746225665,"Mar 12, 2021",https://t.co/qBHFdRxqle,http://t.co/qBHFdRxqle
This is the United States of America. There’s nothing we can’t do if we do it together.,https://twitter.com/POTUS/status/1370453161010462725,"Mar 12, 2021",https://t.co/ekS0dPRnUR,http://t.co/ekS0dPRnUR
Attorney General Merrick Garland is a man of impeccable character. I know he’ll work every day to reaffirm the integrity and independence of the Justice Department and build a more equitable justice system for all Americans.,https://twitter.com/POTUS/status/1370440001792655368,"Mar 12, 2021",https://t.co/naJQDK49jm,http://t.co/naJQDK49jm
"Over a year ago no one could’ve imagined what we were all about to live through, but now we are coming through it. It’s a shared experience that binds us together as a nation.",https://twitter.com/POTUS/status/1370427184754655237,"Mar 12, 2021",https://t.co/CT7gl3p5KD,http://t.co/CT7gl3p5KD
"Tonight, I am announcing that I will direct all states, tribes, and territories to make all adult Americans eligible for the vaccine no later than May 1.",https://twitter.com/POTUS/status/1370224248879452162,"Mar 12, 2021",https://t.co/FEIDCFLORb,http://t.co/FEIDCFLORb
"In the loss, we’ve seen how much there is to gain — in appreciation, respect, and gratitude.

Finding light in the darkness is a very American thing to do.",https://twitter.com/POTUS/status/1370201703300149254,"Mar 12, 2021",https://t.co/MSTpMEPEBe,http://t.co/MSTpMEPEBe
"If we all do our part, then by July 4th, there’s a good chance folks will be able to gather with family and close friends to celebrate Independence Day.",https://twitter.com/POTUS/status/1370186033950826504,"Mar 12, 2021",,
"Finally, we need every American to do their part — including getting vaccinated when it’s their turn and helping family, friends, and neighbors get vaccinated as well.",https://twitter.com/POTUS/status/1370186032495394820,"Mar 12, 2021",,
"Fourth, we will issue further guidance on what you can and cannot do once fully vaccinated — to lessen the confusion, keep people safe, and encourage more people to get vaccinated.",https://twitter.com/POTUS/status/1370186031291588609,"Mar 12, 2021",,
"Third, with the passage of the American Rescue Plan, and my announcement last month of a plan to vaccinate teachers and school staff, we can accelerate the massive nationwide effort to reopen our schools safely.",https://twitter.com/POTUS/status/1370186030104649732,"Mar 12, 2021",,
"Second, when every adult is eligible in May, we will launch new tools to make it easier for you to find a vaccine — including a website that will help you find a place to get a vaccination near you.",https://twitter.com/POTUS/status/1370186029181853696,"Mar 12, 2021",,
"First, I’m directing all states, tribes, and territories to make all adult Americans eligible for the vaccine no later than May 1.",https://twitter.com/POTUS/status/1370186027835518977,"Mar 12, 2021",,
"For all of you asking when things will get back to normal, here is the truth: The only way to get our lives back — and to get our economy back on track — is to beat the virus.

Here are the next steps we’re taking to make that happen:",https://twitter.com/POTUS/status/1370186026526838788,"Mar 12, 2021",,
"We are proving once again something I have said time and time again: It is never a good bet to bet against the American people.

This nation is coming back.",https://twitter.com/POTUS/status/1370183387915423750,"Mar 12, 2021",,
"I will use every power I have and I will not relent until we beat this virus.

But I need you. I need every American to do their part.

Get vaccinated when it’s your turn, keep washing your hands, stay socially distanced, and keep wearing masks.",https://twitter.com/POTUS/status/1370182351326752771,"Mar 12, 2021",,
All adult Americans will be eligible to get the vaccine no later than May 1.,https://twitter.com/POTUS/status/1370181634146832384,"Mar 12, 2021",,
"Before I took office, I set a bold goal of administering 100 million shots in my first 100 days.

I’m proud to share that we’re well ahead of schedule and on track to reach that goal by day 60.",https://twitter.com/POTUS/status/1370181473337274369,"Mar 12, 2021",,
"One year ago today, everything stopped because of COVID-19. Tune in as I deliver remarks on the progress we’ve made and the path that lies ahead.",https://twitter.com/POTUS/status/1370178240287887362,"Mar 12, 2021",https://t.co/ffCllTxkLr,http://t.co/ffCllTxkLr
Tune in tonight at 8 PM ET as we look back at the last year and discuss the road ahead.,https://twitter.com/POTUS/status/1370173338098749444,"Mar 12, 2021",https://t.co/XUYJUs4QNb,http://t.co/XUYJUs4QNb
"The last year has tested us in unimaginable ways, but there is light at the end of the tunnel.

We will emerge stronger.",https://twitter.com/POTUS/status/1370164481272205319,"Mar 12, 2021",https://t.co/FJUnsVoKXX,http://t.co/FJUnsVoKXX
"Before I took office, I promised you that help was on the way. Today, I signed the American Rescue Plan into law, and can officially say: help is here.",https://twitter.com/POTUS/status/1370129068423794692,"Mar 11, 2021",https://t.co/uuEZAkGloz,http://t.co/uuEZAkGloz
Vaccines are on the way.,https://twitter.com/POTUS/status/1370109455694708739,"Mar 11, 2021",https://t.co/pIpvSqI4sx,http://t.co/pIpvSqI4sx
"This afternoon, I’m signing the American Rescue Plan – a historic bill that will turn the page on this pandemic and jumpstart our economy. Tune in.",https://twitter.com/POTUS/status/1370089088502562818,"Mar 11, 2021",https://t.co/hJiZRDFyAC,http://t.co/hJiZRDFyAC
"One in four adults in the U.S. has received their first COVID-19 vaccine — and we’re now leading the world in vaccinations.

That’s progress.",https://twitter.com/POTUS/status/1370030504305713153,"Mar 11, 2021",,
RT @WhiteHouse: Congress has officially passed President Biden’s American Rescue Plan. How will this help you and your family? Head to http…,https://twitter.com/POTUS/status/1370026425642852353,"Mar 11, 2021",,
"During World War II, one of our country’s slogans was “Together, we can do it.” And companies took it to heart.

We need that same kind of wartime effort today.

That’s why we brought together Johnson & Johnson, Merck, and the federal government to defeat COVID-19.",https://twitter.com/POTUS/status/1369854343965536260,"Mar 11, 2021",https://t.co/wz2vxn6Bj1,http://t.co/wz2vxn6Bj1
"Housing should be a right — not a privilege. But far too many people are struggling to keep a roof over their head. I look forward to working with @SecFudge to help renters and homeowners get through this crisis and ensure every American has access to quality, affordable housing.",https://twitter.com/POTUS/status/1369834567411109891,"Mar 11, 2021",https://t.co/GjfQS2H7tO,http://t.co/GjfQS2H7tO
Checks are on the way.,https://twitter.com/POTUS/status/1369793471058444290,"Mar 10, 2021",https://t.co/rtODFOZ4OX,http://t.co/rtODFOZ4OX
"To Speaker Pelosi, Majority Leader Schumer, and everyone who voted for the American Rescue Plan — thank you. This is a historic victory for the American people.",https://twitter.com/POTUS/status/1369777589267599366,"Mar 10, 2021",https://t.co/RPZ04GTDOg,http://t.co/RPZ04GTDOg
"This afternoon, I’m hosting an event with the CEOs of Johnson & Johnson and Merck to discuss our historic partnership to produce more COVID-19 vaccines. Tune in.",https://twitter.com/POTUS/status/1369749539154919425,"Mar 10, 2021",https://t.co/S3OxWrOUgt,http://t.co/S3OxWrOUgt
Help is here — and brighter days lie ahead.,https://twitter.com/POTUS/status/1369738285585735687,"Mar 10, 2021",https://t.co/HSp8rPBxty,http://t.co/HSp8rPBxty
Help is here.,https://twitter.com/POTUS/status/1369729349272866822,"Mar 10, 2021",https://t.co/urZCiigeS1,http://t.co/urZCiigeS1
"Keep the faith, folks. We will get through this.",https://twitter.com/POTUS/status/1369647791774068739,"Mar 10, 2021",https://t.co/AMlyu4pU6M,http://t.co/AMlyu4pU6M
From launching community vaccination centers around the country to deploying mobile vaccination units to hard-to-reach areas — the American Rescue Plan will help vaccinate America quickly and equitably.,https://twitter.com/POTUS/status/1369426527893528576,"Mar 09, 2021",https://t.co/j05KQLPti0,http://t.co/j05KQLPti0
I want every child to know that this is what vice presidents and generals in the United States Armed Forces look like.,https://twitter.com/POTUS/status/1369386260964532225,"Mar 09, 2021",https://t.co/y2OFL1z29r,http://t.co/y2OFL1z29r
I believe every worker deserves a free and fair choice to join a union — and the PRO Act will bring us closer to that reality. I urge Congress to send it to my desk so we can summon a new wave of worker power and create an economy that works for everyone.,https://twitter.com/POTUS/status/1369341211039961095,"Mar 09, 2021",,
The American people need direct economic relief — and they need it now.,https://twitter.com/POTUS/status/1369333027038494722,"Mar 09, 2021",,
"On this #InternationalWomensDay, I signed two executive orders to establish the White House Gender Policy Council and ensure education free from sexual violence. As president, I’m committed to uplifting the rights of women and girls in the U.S. and around the world.",https://twitter.com/POTUS/status/1369091474554490883,"Mar 09, 2021",https://t.co/60lYI8qhR8,http://t.co/60lYI8qhR8
Our Administration will honor the visionary women — known and unknown — who have helped build this country. And we’ll be guided by the belief our nation is at its best when there are endless possibilities for all women and girls. #WomensHistoryMonth,https://twitter.com/POTUS/status/1369058575167946755,"Mar 08, 2021",https://t.co/pJ9byDgc59,http://t.co/pJ9byDgc59
"This afternoon, I’m delivering remarks on International Women’s Day with Vice President Harris, Defense Secretary Austin, and two Combatant Commander nominees. Tune in.",https://twitter.com/POTUS/status/1369035982159290368,"Mar 08, 2021",https://t.co/MJgoHWrTGI,http://t.co/MJgoHWrTGI
"Women’s history is American history — and world history. On #InternationalWomensDay, we celebrate the achievements, contributions, and progress of women and girls — and recommit ourselves to the cause of equity and equality for women around the world.",https://twitter.com/POTUS/status/1369030877905305608,"Mar 08, 2021",,
"We can contain this virus.
We can vaccinate America.
We can begin to return to our normal lives.

Congress needs to pass the American Rescue Plan to get it done.",https://twitter.com/POTUS/status/1368993395172139014,"Mar 08, 2021",,
"RT @CDCgov: #COVID19 vaccines are effective at protecting you from getting sick. Based on what we know, people who have been fully vaccinat…",https://twitter.com/POTUS/status/1368990195564036096,"Mar 08, 2021",,
"From rolling out the Johnson & Johnson vaccine to securing enough doses for every American by the end of May — last week was a big week, but we still have further to go. Please keep wearing masks, stay socially distanced, and get vaccinated when it’s your turn.",https://twitter.com/POTUS/status/1368951833872510978,"Mar 08, 2021",,
"On this 56th anniversary of Bloody Sunday, I signed an executive order to promote voting access. The right to vote is sacred and fundamental – and this is just the beginning of our work to ensure every American can freely exercise that right.",https://twitter.com/POTUS/status/1368703393670303744,"Mar 07, 2021",https://t.co/wKQq640FPB,http://t.co/wKQq640FPB
It’s time we pass the John Lewis Voting Rights Act and ensure every eligible American can make their voice heard at the ballot box.,https://twitter.com/POTUS/status/1368671664402296840,"Mar 07, 2021",,
"The legacy of Selma is that while nothing can stop free people from exercising their most sacred power as citizens, there are those who will do anything they can to take that power away. As we reflect on the anniversary of Bloody Sunday, we must stay focused on the work ahead.",https://twitter.com/POTUS/status/1368603143639101448,"Mar 07, 2021",https://t.co/DDn1LFfqmi,http://t.co/DDn1LFfqmi
What will the American Rescue Plan do for you?,https://twitter.com/POTUS/status/1368363309326606341,"Mar 07, 2021",https://t.co/ck7UYW0lvv,http://t.co/ck7UYW0lvv
The House should pass the American Rescue Plan quickly to get checks out the door starting this month.,https://twitter.com/POTUS/status/1368331890692923401,"Mar 06, 2021",https://t.co/ru9PPhSxyT,http://t.co/ru9PPhSxyT
"By passing the American Rescue Plan, we will have proved that this government can still do what it most has to do: Improve the lives of the American people.",https://twitter.com/POTUS/status/1368323079336845315,"Mar 06, 2021",https://t.co/wB3XBnn8RD,http://t.co/wB3XBnn8RD
"I want to thank all of the Senators who worked so hard to reach a compromise and voted to pass the American Rescue Plan.

It wasn’t easy — but it was so desperately needed.",https://twitter.com/POTUS/status/1368304452625698817,"Mar 06, 2021",https://t.co/YPTJggPCyB,http://t.co/YPTJggPCyB
"When I was elected, I said we were going to get the government out of the business of battling on Twitter and back into the business of delivering for the American people. 
 
Passing the American Rescue Plan will do that.",https://twitter.com/POTUS/status/1368298301313982466,"Mar 06, 2021",,
"When I took office, I promised help was on the way. Thanks to @SenSchumer and Senate Democrats, we've taken one more giant step forward in delivering on that promise.

I hope the American Rescue Plan receives a quick passage in the House so it can be sent to my desk to be signed.",https://twitter.com/POTUS/status/1368282189734043650,"Mar 06, 2021",,
"Today, the Senate passed the American Rescue Plan – bringing us one step closer to delivering much-needed relief. Tune in as I deliver remarks.",https://twitter.com/POTUS/status/1368276516220534784,"Mar 06, 2021",https://t.co/wX8fXNGYqi,http://t.co/wX8fXNGYqi
"Tammy — and countless other Americans across the country — are struggling to get by, through no fault of their own. I gave her a call to discuss how the American Rescue Plan will deliver direct relief and help her family get through this crisis.",https://twitter.com/POTUS/status/1368214917023731714,"Mar 06, 2021",https://t.co/kZR2aSd9HQ,http://t.co/kZR2aSd9HQ
Another week in the books.,https://twitter.com/POTUS/status/1368003933709467648,"Mar 06, 2021",https://t.co/Q2u8fSS86Q,http://t.co/Q2u8fSS86Q
"Everyone in America who wants the COVID-19 vaccine should be able to get it free of charge.

The American Rescue Plan will make that a reality.",https://twitter.com/POTUS/status/1367981124144730112,"Mar 05, 2021",,
"Native American communities have been hit hard by COVID-19. But thanks to the Indian Health Service and strong partnerships with Tribal governments, organizations, and urban Indian groups, more than 500,000 vaccines have already been administered with more on the way.",https://twitter.com/POTUS/status/1367961367882444800,"Mar 05, 2021",,
"This afternoon, I’m sitting down with folks to listen to their stories and discuss how they’ll benefit from the American Rescue Plan. Tune in.",https://twitter.com/POTUS/status/1367934137357660160,"Mar 05, 2021",https://t.co/6vsbnZieWj,http://t.co/6vsbnZieWj
